SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
NEOGEN,EQ,1466.1,1469.8,1449.95,1458.35,1462.5,1451.35,2243,3279661.35,18-MAY-2024,415,INE136S01016,
NESCO,EQ,880,890.85,875.05,887.05,888,874.6,26704,23637796.15,18-MAY-2024,1461,INE317F01035,
NESTLEIND,EQ,2464,2518.75,2459.8,2504.4,2500,2445.5,252529,631206668.95,18-MAY-2024,14762,INE239A01024,
NETF,EQ,237.99,240,237,238.35,237.53,237.66,896,213288.4,18-MAY-2024,44,INF277K015R5,
NETWEB,EQ,2191.35,2240,2105.15,2163.35,2172.5,2191.35,74793,162491108.95,18-MAY-2024,6501,INE0NT901020,
NETWORK18,EQ,82,82.8,81.25,81.85,81.65,81.7,124348,10188904.4,18-MAY-2024,856,INE870H01013,
NEULANDLAB,EQ,6210,6294,6032,6225.2,6234.9,6260.55,7010,43486172.2,18-MAY-2024,2189,INE794A01010,
NEWGEN,EQ,996.15,1008.85,981,986.5,985.5,996.15,17937,17733902,18-MAY-2024,1506,INE619B01017,
NEWJAISA,SM,95.05,95.4,95.05,95.2,95.4,95,3000,285675,18-MAY-2024,2,INE0PW501021,
NEXT50,EQ,695.93,695.93,683.24,685.89,686.5,678.96,611,418292.38,18-MAY-2024,56,INF769K01FN2,
NEXT50IETF,EQ,71.55,71.55,69.03,70.19,70.21,69.45,41135,2884700.13,18-MAY-2024,597,INF109KC1NS5,
NEXTMEDIA,EQ,8.05,8.1,7.45,7.45,7.85,7.75,19555,150292.85,18-MAY-2024,39,INE747B01016,
NFL,EQ,101.95,102.55,101.5,101.9,102.1,101.75,417337,42558175.35,18-MAY-2024,3152,INE870D01012,
NGIL,EQ,54.8,56.5,54.65,55.65,55.7,54.15,9248,513097.9,18-MAY-2024,90,INE236Y01012,
NGLFINE,EQ,2335.55,2419,2262.2,2339.4,2335,2334.5,670,1575400.4,18-MAY-2024,144,INE887E01022,
NH,EQ,1302,1304,1281,1292.3,1293,1293.1,15251,19760490.55,18-MAY-2024,1915,INE410P01011,
NHPC,EQ,97,98.5,95.5,97.9,97.75,99.25,28100264,2739818455.2,18-MAY-2024,102225,INE848E01016,
NIACL,EQ,233.95,237.9,225,235.7,235.05,232.85,184798,43516249.05,18-MAY-2024,3114,INE470Y01017,
NIBL,EQ,36.2,37,35.5,36.25,36.3,36.2,4506,164539.95,18-MAY-2024,56,INE047O01014,
NIDAN,SM,34.75,35.75,34,35.1,34.75,34.5,12000,418250,18-MAY-2024,12,INE0J6L01013,
NIF100BEES,EQ,246.67,248,244.42,245.19,248,244.54,2551,625647.72,18-MAY-2024,89,INF204K014N5,
NIF100IETF,EQ,26.5,26.5,25.21,25.83,25.86,25.72,6192,159713.31,18-MAY-2024,88,INF109KC16V9,
NIF10GETF,EQ,23.19,23.25,22.78,23.21,23.2,23.14,9708,223460.06,18-MAY-2024,36,INF789F1AZF3,
NIFITETF,EQ,337.17,341.5,333.6,336.01,333.6,336.35,15537,5235369.06,18-MAY-2024,328,INF789F1AZD8,
NIFMID150,EQ,194.9,194.9,192.6,192.69,192.6,192.5,72,13992.76,18-MAY-2024,10,INF789F1AYX9,
NIFTY1,EQ,242.9,243.9,240.73,242.46,242.11,242.91,5700,1382124.71,18-MAY-2024,115,INF174K014P6,
NIFTY50ADD,EQ,230.12,231.54,230.12,230.94,230.19,230.08,185,42745.2,18-MAY-2024,23,INF740KA1CL0,
NIFTYBEES,EQ,250.99,255,248.01,249.05,249,248.73,473819,118026857.33,18-MAY-2024,5346,INF204KB14I2,
NIFTYBETF,EQ,224.5,224.95,224.5,224.8,224.95,224.69,189,42458.15,18-MAY-2024,7,INF0QA701722,
NIFTYETF,EQ,237.95,242.51,237.68,238.37,237.86,237.75,5858,1396977.54,18-MAY-2024,139,INF769K01EG9,
NIFTYIETF,EQ,254.55,254.55,247.16,247.73,247.72,247.16,282210,69958254.77,18-MAY-2024,473,INF109K012R6,
NIFTYQLITY,EQ,19.54,19.65,19.45,19.59,19.64,19.45,21241,415478.59,18-MAY-2024,130,INF209KB15K4,
NIITLTD,EQ,104.95,104.95,103.8,104.3,104.4,104.1,45594,4763240.9,18-MAY-2024,797,INE161A01038,
NIITMTS,EQ,463.3,472,463.3,466.15,466.8,467.75,3306,1546720.4,18-MAY-2024,216,INE342G01023,
NILAINFRA,BE,12.1,12.1,11.5,11.7,11.75,11.55,105289,1238868.7,18-MAY-2024,290,INE937C01029,
NILASPACES,BE,9.5,9.5,9.5,9.5,9.5,9.7,20566,195377,18-MAY-2024,36,INE00S901012,
NILKAMAL,EQ,1910.05,1917.9,1883,1892.45,1885,1895.85,882,1676428.7,18-MAY-2024,160,INE310A01015,
NINSYS,EQ,471.4,490,448,469.4,490,471.4,4419,2057646.3,18-MAY-2024,519,INE395U01014,
NIPPOBATRY,EQ,611.35,630,607,618.3,618.5,611.35,2918,1807660.55,18-MAY-2024,191,INE567A01028,
NIRAJ,EQ,44.5,44.5,42.45,43.05,43.3,43.15,16033,688445.15,18-MAY-2024,72,INE368I01016,
NIRMAN,SM,214.75,214.75,211,211,211,214.75,3600,762510,18-MAY-2024,6,INE0OK701014,
NITCO,BE,81.5,81.5,80.95,80.95,80.95,80.05,17894,1452809.3,18-MAY-2024,22,INE858F01012,
NITINSPIN,EQ,345.45,351.95,344.95,348.7,348.8,343.25,28534,9889751.25,18-MAY-2024,540,INE229H01012,
NITIRAJ,BE,224,230.7,220.15,229.85,227,219.75,2603,593595.7,18-MAY-2024,45,INE439T01012,
NKIND,EQ,54.5,54.5,51.4,53.75,52.8,51.95,177,9425.6,18-MAY-2024,17,INE542C01019,
NLCINDIA,EQ,242.8,245,238.2,239.9,239.75,242.55,895989,216021178.2,18-MAY-2024,11892,INE589A01014,
NMDC,EQ,278,281.45,278,280.15,279.05,276.65,3129040,876435440.45,18-MAY-2024,18919,INE584A01023,
NOCIL,EQ,262.95,265,261,262.25,262.85,261.6,48303,12688367.95,18-MAY-2024,1888,INE163A01018,
NOIDATOLL,BE,9.2,9.2,8.9,9,9.15,8.8,32628,297808.4,18-MAY-2024,56,INE781B01015,
NORBTEAEXP,EQ,12.3,13,11.9,12.65,13,12.45,394,5018.85,18-MAY-2024,27,INE369C01017,
NOVAAGRI,EQ,49.8,49.8,48.7,49.45,49.4,49.05,47617,2350208.75,18-MAY-2024,919,INE02H701025,
NPBET,EQ,243.76,246.11,240.84,245.94,245.94,243.89,138,33655.78,18-MAY-2024,8,INF277K010X4,
NPST,SM,1351,1360,1321,1339.5,1350,1327.95,4300,5764805,18-MAY-2024,32,INE0FFK01017,
NRAIL,EQ,465,468,457.05,464.55,462,461.9,3295,1532760.7,18-MAY-2024,96,INE740D01017,
NRBBEARING,EQ,318,330.9,318,323.15,322.6,318.4,42679,13805856.65,18-MAY-2024,1885,INE349A01021,
NRL,EQ,79.25,82,79.25,80.75,80.75,79.25,49515,4010713.95,18-MAY-2024,439,INE0JM501013,
NSIL,EQ,3455,3498.4,3425,3456.7,3467.95,3462.7,2127,7343696.65,18-MAY-2024,250,INE023A01030,
NSLNISP,EQ,65.25,66,65.2,65.45,65.45,65.2,2171834,142456915.45,18-MAY-2024,7030,INE0NNS01018,
NTPC,EQ,367.95,368,365,366.3,366,365.45,1050300,384977737.1,18-MAY-2024,13371,INE733E01010,
NUCLEUS,EQ,1341.35,1364,1305.5,1340.25,1335,1342.8,5279,7072654.3,18-MAY-2024,479,INE096B01018,
NURECA,EQ,275.45,282,264.95,271.6,272.6,273.2,11117,3031055,18-MAY-2024,470,INE0DSF01015,
NUVAMA,EQ,4800,4959,4799.95,4920.6,4940,4778.35,6874,33651841.05,18-MAY-2024,1150,INE531F01015,
NUVOCO,EQ,318,325.5,318,324.2,323.6,321.1,81328,26331710.15,18-MAY-2024,1373,INE118D01016,
NV20,EQ,140.99,141.64,140.3,141.37,140.52,140.22,3172,445980.37,18-MAY-2024,45,INF174K01Z71,
NV20BEES,EQ,143.6,143.6,140.98,140.99,141.7,141.34,34320,4851829.58,18-MAY-2024,79,INF204KB18I3,
NV20IETF,EQ,14.2,14.2,13.75,13.83,13.81,13.78,58324,806813.69,18-MAY-2024,466,INF109KC11V0,
NXST,RR,130.6,130.6,127.35,129.46,129.5,129.07,13447,1737369.28,18-MAY-2024,271,INE0NDH25011,
NYKAA,EQ,178,178.4,176.5,176.9,176.55,177.7,186500,33011501.35,18-MAY-2024,2810,INE388Y01029,
OAL,EQ,348.7,360.85,346.8,353.45,352,345,3810,1342414.65,18-MAY-2024,247,INE959C01023,
OBCL,EQ,55.35,55.35,53.05,54.15,54.15,53.55,11225,608290.8,18-MAY-2024,176,INE426Z01016,
OBEROIRLTY,EQ,1742,1754.3,1715,1738.45,1736.55,1742.8,70941,123485325.95,18-MAY-2024,4535,INE093I01010,
OCCL,EQ,725.55,733.95,709.9,722.75,728,714.5,3451,2479218.45,18-MAY-2024,367,INE321D01016,
OFSS,EQ,7840,7850,7770.05,7787.85,7804.05,7786,6853,53446587.65,18-MAY-2024,1436,INE881D01027,
OIL,EQ,640,655,639.5,646.5,647,639.35,399828,258838586.3,18-MAY-2024,9752,INE274J01014,
OILCOUNTUB,BE,40,41.5,39,40.2,40.6,39.6,12951,520901,18-MAY-2024,74,INE591A01010,
OLECTRA,EQ,1697,1730,1693.1,1722.2,1721.5,1694.55,137062,235134979.15,18-MAY-2024,8926,INE260D01016,
OLIL,SM,68,68,68,68,68,71,1200,81600,18-MAY-2024,1,INE0OPS01011,
OMAXAUTO,BE,145.2,145.2,145.2,145.2,145.2,142.4,1440,209088,18-MAY-2024,13,INE090B01011,
OMAXE,EQ,94.6,95.75,93.4,93.9,93.9,94.25,34170,3214986.55,18-MAY-2024,332,INE800H01010,
OMINFRAL,EQ,128.75,132.15,128.75,129.4,129.8,130.45,32448,4210968.15,18-MAY-2024,471,INE239D01028,
OMKARCHEM,BZ,6.85,7,6.45,7,6.55,6.75,6125,42529.85,18-MAY-2024,10,INE474L01016,
ONDOOR,SM,294.35,294.35,294.35,294.35,294.35,280.35,4800,1412880,18-MAY-2024,8,INE00ER01015,
ONELIFECAP,BE,16.95,17.5,16.5,17,17.1,16.95,3476,59365.7,18-MAY-2024,44,INE912L01015,
ONEPOINT,EQ,58.25,58.95,56.8,58.35,58.65,57.5,507439,29488016.9,18-MAY-2024,1596,INE840Y01029,
ONGC,EQ,280.3,281.7,278.45,279,278.95,277.45,2010993,563019294.5,18-MAY-2024,16538,INE213A01029,
ONMOBILE,EQ,75.95,77,74.9,76.55,76.65,75.7,73221,5581314.05,18-MAY-2024,804,INE809I01019,
ONWARDTEC,EQ,439.4,449,428.35,436.15,432,440.3,25399,11132705.55,18-MAY-2024,977,INE229A01017,
OPTIEMUS,EQ,282,285,280.75,282.8,283,279.2,27767,7868639.65,18-MAY-2024,670,INE350C01017,
ORBTEXP,EQ,162.35,165.8,162.35,164.25,164,162.2,453,74610.5,18-MAY-2024,26,INE231G01010,
ORCHPHARMA,EQ,1093.45,1099,1068.45,1075.1,1078,1093.45,8135,8802130,18-MAY-2024,686,INE191A01027,
ORIANA,SM,2270,2381,2229.95,2367.45,2381,2267.65,45150,104943757.5,18-MAY-2024,244,INE0OUT01019,
ORICONENT,EQ,38.5,39.45,38.1,38.8,38.95,38.5,69038,2680799.6,18-MAY-2024,499,INE730A01022,
ORIENTALTL,BE,9.3,9.3,8.65,9.05,9.25,9.05,34848,315275.2,18-MAY-2024,94,INE998H01012,
ORIENTBELL,EQ,380.3,389.85,377.55,384.25,383.1,376.65,4201,1615843.85,18-MAY-2024,236,INE607D01018,
ORIENTCEM,EQ,215,216,211.8,214.7,213.8,213.55,71689,15336914.9,18-MAY-2024,2101,INE876N01018,
ORIENTCER,EQ,49.95,50.45,48.25,48.9,48.45,49.95,64400,3161804.9,18-MAY-2024,764,INE569C01020,
ORIENTELEC,EQ,229,230,224.15,228.4,230,228.2,69823,15868572.7,18-MAY-2024,2393,INE142Z01019,
ORIENTHOT,EQ,146,147.15,144.2,145.85,144.2,145.4,38885,5675295.2,18-MAY-2024,661,INE750A01020,
ORIENTLTD,EQ,96.75,96.75,91.65,92.85,92.45,92.6,2244,210173.8,18-MAY-2024,40,INE609C01024,
ORIENTPPR,EQ,54.65,55.5,54.65,55.05,55,54.7,304289,16761788.45,18-MAY-2024,1109,INE592A01026,
ORISSAMINE,EQ,6321,6339.95,6213.45,6262,6250,6540.45,20910,130820178.75,18-MAY-2024,1932,INE725E01024,
ORTINLAB,EQ,18.85,19.35,18.15,18.5,18.5,18.7,4129,76979.4,18-MAY-2024,67,INE749B01020,
OSIAHYPER,BE,28.15,29.55,27.05,29.55,29.55,28.15,358156,10539740.95,18-MAY-2024,1019,INE06IR01021,
OSWALAGRO,EQ,44.3,45.8,44.3,45.4,45.6,44.3,30263,1366777.15,18-MAY-2024,191,INE142A01012,
OSWALGREEN,EQ,32.85,34.05,32.85,33.45,33.3,32.85,42692,1426025.15,18-MAY-2024,738,INE143A01010,
OSWALSEEDS,BE,28,28.95,28,28.85,28.9,28.35,8384,242049.6,18-MAY-2024,61,INE00IK01029,
OWAIS,SM,1188,1198.95,1188,1198.95,1198.95,1141.9,9600,11476400,18-MAY-2024,6,INE0R8M01017,
PAGEIND,EQ,35581.5,35999,35401.05,35769.5,35919,35581.5,1600,57305759.15,18-MAY-2024,755,INE761H01022,
PAISALO,EQ,70.95,71.6,70.15,70.85,70.9,70.45,316413,22447119.85,18-MAY-2024,2279,INE420C01059,
PAKKA,EQ,271.05,272.4,267.6,269.75,268.1,271,15898,4294128.25,18-MAY-2024,619,INE551D01018,
PALASHSECU,EQ,134.05,137.45,133.5,136.4,133.5,135.75,1240,169133.25,18-MAY-2024,36,INE471W01019,
PALREDTEC,BE,120.25,120.25,118.5,118.75,118.5,120.25,3936,469070.1,18-MAY-2024,58,INE218G01033,
PANACEABIO,EQ,138,139.8,136,137.85,137,136.95,31731,4368492.65,18-MAY-2024,431,INE922B01023,
PANACHE,EQ,81.4,82.65,80.25,82.45,82.55,81.4,433,35496.45,18-MAY-2024,18,INE895W01019,
PANAMAPET,EQ,333.5,341.95,331.4,340.45,340.05,333.4,35287,11979042.8,18-MAY-2024,821,INE305C01029,
PANSARI,EQ,89,89,89,89,89,87.3,5,445,18-MAY-2024,3,INE697V01011,
PAR,EQ,270,270,259.2,261,261,261.85,10311,2701163.3,18-MAY-2024,160,INE04LG01015,
PARACABLES,BE,72.2,73.4,71.5,73.05,73,72.1,111198,8066567.15,18-MAY-2024,602,INE074B01023,
PARADEEP,EQ,69.9,70.85,69.7,70.1,70.1,69.25,305508,21473254.5,18-MAY-2024,1958,INE088F01024,
PARAGMILK,EQ,217.7,219.5,212.9,214.6,214.6,216.25,336851,72895007.85,18-MAY-2024,3746,INE883N01014,
PARAGON,SM,138.95,138.95,137,137.35,137,135,6000,827880,18-MAY-2024,5,INE0N4G01012,
PARAS,EQ,744.9,778,744.1,774.85,774,743.55,539732,416774965.6,18-MAY-2024,15609,INE045601015,
PARASPETRO,BE,3.35,3.35,3.35,3.35,3.35,3.3,14852,49754.2,18-MAY-2024,15,INE162C01024,
PARIN,SM,176,176,176,176,176,168.45,2000,352000,18-MAY-2024,2,INE00U801010,
PARKHOTELS,EQ,185.5,190,185.25,189.3,190,184.1,94668,17845830.9,18-MAY-2024,2297,INE988S01028,
PARSVNATH,EQ,13.8,14,13.55,13.7,13.65,13.55,64325,885731.55,18-MAY-2024,358,INE561H01026,
PARTYCRUS,SM,136.95,139,136.8,138.75,139,133,23000,3178250,18-MAY-2024,18,INE06ZX01015,
PASHUPATI,SM,206.1,206.15,206.1,206.1,206.15,214.95,1600,329800,18-MAY-2024,2,INE124Y01010,
PASUPTAC,EQ,38.75,39.4,38.5,38.7,38.8,38.15,57835,2245546.55,18-MAY-2024,435,INE818B01023,
PATANJALI,EQ,1405,1440,1399.9,1427.3,1435,1400.15,99260,141059195,18-MAY-2024,3583,INE619A01035,
PATELENG,EQ,57.55,58.85,57.55,58.6,58.75,57.35,2254578,131615124.8,18-MAY-2024,5461,INE244B01030,
PATINTLOG,EQ,21,21.3,20.85,21.2,21.2,20.9,70052,1481250.6,18-MAY-2024,285,INE529D01014,
PAVNAIND,EQ,537,549.75,529.5,532.05,530,523.6,7227,3860810.8,18-MAY-2024,382,INE07S101020,
PAYTM,EQ,341.25,349,341.25,344.4,343.9,342.25,147686,50857008.15,18-MAY-2024,5272,INE982J01020,
PCBL,EQ,268.8,270,265,269.2,269,267.9,290448,77994115.95,18-MAY-2024,5672,INE602A01031,
PCJEWELLER,EQ,50.2,50.45,49.1,50.1,50.2,50.2,286499,14361339,18-MAY-2024,1141,INE785M01013,
PDMJEPAPER,EQ,95.3,98.3,93.15,96.65,96.9,95,495157,47739144.2,18-MAY-2024,3956,INE865T01018,
PDSL,EQ,430,430,420,422.4,421,425.05,18419,7828816.25,18-MAY-2024,1055,INE111Q01021,
PEARLPOLY,BE,38.3,39.5,37.1,39.2,39,37.65,18391,713422.8,18-MAY-2024,86,INE844A01013,
PEL,EQ,830,833,826.1,828.75,828,827.2,85076,70572016.8,18-MAY-2024,3257,INE140A01024,
PENIND,EQ,136.1,137.4,135.1,135.85,135.95,135.75,91811,12524019.65,18-MAY-2024,1042,INE932A01024,
PENINLAND,EQ,67.85,68.2,65.95,66.2,66.35,67.5,390765,26144173.1,18-MAY-2024,2075,INE138A01028,
PENTAGON,SM,126,126,126,126,126,120,13000,1638000,18-MAY-2024,13,INE0ORS01017,
PERFECT,SM,40,40,40,40,40,38.65,9000,360000,18-MAY-2024,3,INE925S01012,
PERSISTENT,EQ,3543.95,3555.05,3510,3527.3,3528,3540.15,23853,84313544.65,18-MAY-2024,3763,INE262H01021,
PETRONET,EQ,314,316,312,313.5,313.1,312.2,430066,135052402.9,18-MAY-2024,5304,INE347G01014,
PFC,EQ,470.75,472.8,464.1,465.95,464.9,468.1,2287885,1071413915.6,18-MAY-2024,23280,INE134E01011,
PFIZER,EQ,4444,4548.95,4440,4473.05,4448,4400.55,11548,51863114,18-MAY-2024,2126,INE182A01018,
PFOCUS,EQ,101.1,102.85,100,101.95,102.85,101,6508,658652.05,18-MAY-2024,88,INE367G01038,
PFS,EQ,42.75,43.5,42.6,43,42.95,42.65,238086,10249062.7,18-MAY-2024,1000,INE560K01014,
PGEL,EQ,2147,2219,2137,2194.85,2200,2120.65,57511,124458117.7,18-MAY-2024,1634,INE457L01011,
PGHH,EQ,15731.5,15780,15650.2,15735.4,15740,15653.2,211,3320412.15,18-MAY-2024,123,INE179A01014,
PGHL,EQ,4792.5,4870,4765,4829.85,4820,4792.5,1170,5643242.35,18-MAY-2024,252,INE199A01012,
PGIL,EQ,625.4,625.4,615,619.75,621,625.4,2414,1494655.1,18-MAY-2024,170,INE940H01022,
PGINVIT,IV,98.42,98.49,97.85,98.03,98.1,98.01,80427,7881555.18,18-MAY-2024,764,INE0GGX23010,
PHANTOMFX,SM,440.3,446.95,438,445.8,446.8,440,11400,5040300,18-MAY-2024,36,INE0MLZ01019,
PHARMABEES,EQ,19.39,19.8,18.97,19.18,19.26,19.26,3514273,67325544.39,18-MAY-2024,2463,INF204KC1089,
PHOENIXLTD,EQ,3120,3192.25,3115.05,3125.6,3130,3040.25,98712,311340567.6,18-MAY-2024,5541,INE211B01039,
PIDILITIND,EQ,2987.05,3063.4,2960.1,3014.5,3019.1,2986.95,32674,98416372.4,18-MAY-2024,4022,INE318A01026,
PIGL,BE,78.55,78.55,78.55,78.55,78.55,77.1,815,64018.25,18-MAY-2024,9,INE557Z01018,
PIIND,EQ,3596,3604.9,3560.4,3579.75,3584.9,3576.8,23832,85371163.15,18-MAY-2024,3592,INE603J01030,
PILANIINVS,EQ,3926,3949.65,3890.15,3905.3,3905,3916.85,327,1283730.2,18-MAY-2024,78,INE417C01014,
PILITA,BE,11.5,12.05,11.4,11.9,11.95,11.5,24534,288191.05,18-MAY-2024,95,INE600A01035,
PIONEEREMB,EQ,44.7,44.7,42.45,43.25,44.25,42.95,4951,215137.15,18-MAY-2024,96,INE156C01018,
PITTIENG,EQ,878.05,884.95,865,873.45,876.8,875.15,16374,14332569.55,18-MAY-2024,1128,INE450D01021,
PIXTRANS,EQ,1348,1368,1326.05,1358.25,1359.7,1329.7,2281,3091389.35,18-MAY-2024,319,INE751B01018,
PKTEA,EQ,326.75,326.75,326.75,326.75,326.75,316.85,1,326.75,18-MAY-2024,1,INE431F01018,
PLASTIBLEN,EQ,272,272,263.1,266.65,265.85,267.1,665,178399.65,18-MAY-2024,48,INE083C01022,
PLATIND,EQ,211.8,215,209.9,212,212.35,211.4,105428,22391452,18-MAY-2024,1958,INE0PT501018,
PLAZACABLE,EQ,89.65,91.85,89.65,90.85,91.6,90.5,21235,1918778.85,18-MAY-2024,478,INE0INJ01017,
PNB,EQ,125.55,126.6,125.3,126.1,126.1,125.1,3928051,495435076.65,18-MAY-2024,18134,INE160A01022,
PNBGILTS,EQ,104.25,105.6,103.65,103.85,103.95,104.1,237200,24752507.85,18-MAY-2024,1333,INE859A01011,
PNBHOUSING,EQ,738.6,750.85,737.65,747.3,748.5,735.3,21225,15837925.75,18-MAY-2024,1111,INE572E01012,
PNC,EQ,58.8,60.1,58.05,58.6,58.15,58.4,9915,582605.25,18-MAY-2024,130,INE392B01011,
PNCINFRA,EQ,458.8,463,457.1,458.4,457.95,456.75,113997,52480124,18-MAY-2024,4100,INE195J01029,
POCL,EQ,722,722.05,709.15,716.25,712.1,709.1,9171,6568333.95,18-MAY-2024,306,INE063E01046,
PODDARHOUS,BZ,105.95,105.95,101.2,105,105,105.95,876,90222.5,18-MAY-2024,11,INE888B01018,
PODDARMENT,EQ,374.4,379.5,363.85,373.1,375,368.4,6989,2608248,18-MAY-2024,216,INE371C01013,
POKARNA,EQ,529,531,512,515.15,515,525.45,27591,14360439.6,18-MAY-2024,1351,INE637C01025,
POLICYBZR,EQ,1340,1380,1334,1361.05,1360,1326.25,155235,210738415.35,18-MAY-2024,5674,INE417T01026,
POLYCAB,EQ,6538,6538,6471.05,6496.25,6502,6490.95,28685,186385794.55,18-MAY-2024,3955,INE455K01017,
POLYMED,EQ,1658,1685.7,1612.5,1659.05,1655,1641.4,7508,12399340.7,18-MAY-2024,1047,INE205C01021,
POLYPLEX,EQ,890,901.45,885.5,896.8,893,858.55,94489,84773121.35,18-MAY-2024,3897,INE633B01018,
POLYSIL,SM,35.75,35.75,35.7,35.7,35.7,35.75,4000,142900,18-MAY-2024,2,INE517M01028,
PONNIERODE,EQ,455,457.6,450,451.75,451.9,449.15,15821,7169532.6,18-MAY-2024,740,INE838E01017,
POONAWALLA,EQ,466.9,468.9,462.95,465.2,466.2,463.5,128899,60066700.3,18-MAY-2024,2931,INE511C01022,
POWERGRID,EQ,315.85,318.25,315,316.9,316,313.15,1506930,477621791.35,18-MAY-2024,16327,INE752E01010,
POWERINDIA,EQ,11233.55,11619.95,11200,11378.45,11300,11083.7,18385,210650997.5,18-MAY-2024,4920,INE07Y701011,
POWERMECH,EQ,5110.3,5242.85,5081,5117.85,5160,5034.95,8793,45058499.55,18-MAY-2024,1129,INE211R01019,
PPAP,EQ,192.8,199.5,192.8,196.55,198,191.55,8304,1624620.25,18-MAY-2024,440,INE095I01015,
PPL,EQ,371.05,378.35,371.05,373.75,374.6,371.05,12626,4732099.85,18-MAY-2024,385,INE050001010,
PPLPHARMA,EQ,150.55,150.85,149.15,149.5,149.25,149.85,374869,56202633.8,18-MAY-2024,3852,INE0DK501011,
PRAENG,BE,29.35,29.5,29.35,29.5,29.5,29.35,12620,370923.5,18-MAY-2024,16,INE505C01016,
PRAJIND,EQ,527.8,529.5,521.25,523.85,521.9,528.2,102993,54153448.4,18-MAY-2024,3676,INE074A01025,
PRAKASH,EQ,177.5,178,171.9,172.9,173,174.6,275759,47869145.5,18-MAY-2024,3512,INE603A01013,
PRAKASHSTL,BE,9.65,9.65,9.5,9.65,9.65,9.2,190965,1842008.55,18-MAY-2024,479,INE696K01024,
PRAMARA,SM,166,171,165.1,169.8,169.8,166.8,26000,4397600,18-MAY-2024,13,INE0O7A01017,
PRATHAM,SM,397.7,397.7,383,397.7,397.7,378.8,150400,59737280,18-MAY-2024,72,INE0QA601016,
PRAXIS,BE,16.9,16.9,16.1,16.2,16.4,16.1,68248,1113149,18-MAY-2024,84,INE546Y01022,
PRECAM,EQ,199,202.4,195.05,199.45,199.5,199.15,19642,3930293.7,18-MAY-2024,794,INE484I01029,
PRECISION,SM,48.3,48.3,47.9,47.95,48,46.25,8000,384900,18-MAY-2024,4,INE0HKW01018,
PRECOT,BE,360,377,360,377,377,376.8,2307,869571,18-MAY-2024,15,INE283A01014,
PRECWIRE,EQ,140.25,142.7,139.35,141.45,142.2,139.15,127628,18043109,18-MAY-2024,1262,INE372C01037,
PREMEXPLN,EQ,2449.9,2487,2427.65,2477.6,2479,2402.25,19216,47367763.05,18-MAY-2024,1414,INE863B01011,
PREMIERPOL,EQ,206.4,206.4,202.05,206.3,206.4,196.6,112229,23143066.9,18-MAY-2024,737,INE309M01012,
PRESSTONIC,SM,118,118.8,115,115.65,116,116.05,17600,2057800,18-MAY-2024,22,INE0R1601012,
PRESTIGE,EQ,1566,1615,1561.55,1600.2,1601.5,1561.4,124240,198231824.45,18-MAY-2024,6545,INE811K01011,
PRICOLLTD,EQ,460.9,463,453.9,455.5,454.7,457.25,132638,60801247.75,18-MAY-2024,5377,INE726V01018,
PRIMESECU,EQ,189.6,198,185,195.55,196.9,190.05,51192,9960176.1,18-MAY-2024,645,INE032B01021,
PRINCEPIPE,EQ,663.05,676,650,653.2,651.95,668.6,54544,35826521.5,18-MAY-2024,3375,INE689W01016,
PRITI,EQ,171,172.35,165.55,170.8,170.5,169.2,13309,2258745.6,18-MAY-2024,210,INE974Z01015,
PRITIKA,SM,59.9,61.85,59.9,61.85,61.85,59.9,6000,363300,18-MAY-2024,3,INE0MJQ01012,
PRITIKAUTO,BE,29.5,30.85,28.9,29.55,29.5,29.6,90865,2675435.5,18-MAY-2024,447,INE583R01029,
PRIVISCL,EQ,1141.8,1164.7,1141.8,1160.45,1160,1141.25,4503,5220278.1,18-MAY-2024,216,INE959A01019,
PRLIND,ST,95.9,95.9,95.9,95.9,95.9,91.35,38000,3644200,18-MAY-2024,16,INE0CFG01012,
PROPEQUITY,SM,300,305.25,300,301.35,305.25,300,10800,3245820,18-MAY-2024,16,INE0KN801013,
PROZONER,EQ,31.85,32.35,31,31.8,31.85,31.85,72955,2319873.5,18-MAY-2024,281,INE195N01013,
PRSMJOHNSN,EQ,145.8,147,143.6,146.25,146.2,143.55,63711,9267124.05,18-MAY-2024,1459,INE010A01011,
PRUDENT,EQ,1624,1651.1,1614.85,1624.25,1621,1618.75,943,1540814.8,18-MAY-2024,233,INE00F201020,
PRUDMOULI,BE,24.05,24.05,23,24,24,24.05,108,2492.3,18-MAY-2024,6,INE024D01016,
PSB,EQ,59.25,61.65,59.05,60.9,61.25,58.75,858905,51831430.8,18-MAY-2024,2793,INE608A01012,
PSPPROJECT,EQ,688.65,694,681.25,685.1,681.25,688.65,13900,9582906.8,18-MAY-2024,919,INE488V01015,
PSUBANK,EQ,708,714.8,706.34,710.69,712.9,707.35,3243,2303096.68,18-MAY-2024,181,INF373I01023,
PSUBANKADD,EQ,71.39,72.09,70.43,71.4,71.49,71.34,5539,394924.98,18-MAY-2024,78,INF740KA1SY9,
PSUBNKBEES,EQ,79.2,80,78.23,79.49,79.4,78.9,316605,25113333.1,18-MAY-2024,1917,INF204KB16I7,
